2020-02-19 07:43:42 status unpacked php-fpm:all 2:7.3+69
2020-02-19 07:43:42 install php7.3-gd:amd64 <none> 7.3.14-1~deb10u1
2020-02-19 07:43:42 status half-installed php7.3-gd:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 status unpacked php7.3-gd:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 install php-gd:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-gd:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-gd:all 2:7.3+69
2020-02-19 07:43:42 install php7.3-gmp:amd64 <none> 7.3.14-1~deb10u1
2020-02-19 07:43:42 status half-installed php7.3-gmp:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 status unpacked php7.3-gmp:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 install php-gmp:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-gmp:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-gmp:all 2:7.3+69
2020-02-19 07:43:42 install php7.3-intl:amd64 <none> 7.3.14-1~deb10u1
2020-02-19 07:43:42 status half-installed php7.3-intl:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 status unpacked php7.3-intl:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 install php-intl:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-intl:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-intl:all 2:7.3+69
2020-02-19 07:43:42 install php-json:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-json:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-json:all 2:7.3+69
2020-02-19 07:43:42 install php7.3-ldap:amd64 <none> 7.3.14-1~deb10u1
2020-02-19 07:43:42 status half-installed php7.3-ldap:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 status unpacked php7.3-ldap:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 install php-ldap:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-ldap:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-ldap:all 2:7.3+69
2020-02-19 07:43:42 install php7.3-mbstring:amd64 <none> 7.3.14-1~deb10u1
2020-02-19 07:43:42 status half-installed php7.3-mbstring:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 status unpacked php7.3-mbstring:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 install php-mbstring:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-mbstring:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-mbstring:all 2:7.3+69
2020-02-19 07:43:42 install php7.3-mysql:amd64 <none> 7.3.14-1~deb10u1
2020-02-19 07:43:42 status half-installed php7.3-mysql:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 status unpacked php7.3-mysql:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 install php-mysql:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-mysql:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-mysql:all 2:7.3+69
2020-02-19 07:43:42 install php7.3-xml:amd64 <none> 7.3.14-1~deb10u1
2020-02-19 07:43:42 status half-installed php7.3-xml:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 status unpacked php7.3-xml:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 install php-xml:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-xml:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-xml:all 2:7.3+69
2020-02-19 07:43:42 install php7.3-zip:amd64 <none> 7.3.14-1~deb10u1
2020-02-19 07:43:42 status half-installed php7.3-zip:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 status unpacked php7.3-zip:amd64 7.3.14-1~deb10u1
2020-02-19 07:43:42 install php-zip:all <none> 2:7.3+69
2020-02-19 07:43:42 status half-installed php-zip:all 2:7.3+69
2020-02-19 07:43:42 status unpacked php-zip:all 2:7.3+69
2020-02-19 07:43:42 install python-meld3:all <none> 1.0.2-2
2020-02-19 07:43:42 status half-installed python-meld3:all 1.0.2-2
2020-02-19 07:43:42 status unpacked python-meld3:all 1.0.2-2
2020-02-19 07:43:42 install python-pkg-resources:all <none> 40.8.0-1
2020-02-19 07:43:42 status half-installed python-pkg-resources:all 40.8.0-1
2020-02-19 07:43:42 status unpacked python-pkg-resources:all 40.8.0-1
2020-02-19 07:43:42 install supervisor:all <none> 3.3.5-1
2020-02-19 07:43:42 status half-installed supervisor:all 3.3.5-1
2020-02-19 07:43:42 status unpacked supervisor:all 3.3.5-1
2020-02-19 07:43:42 install unzip:amd64 <none> 6.0-23+deb10u1
2020-02-19 07:43:42 status half-installed unzip:amd64 6.0-23+deb10u1
2020-02-19 07:43:42 status unpacked unzip:amd64 6.0-23+deb10u1
2020-02-19 07:43:42 install zip:amd64 <none> 3.0-11+b1
2020-02-19 07:43:42 status half-installed zip:amd64 3.0-11+b1
2020-02-19 07:43:42 status unpacked zip:amd64 3.0-11+b1
2020-02-19 07:43:42 startup packages configure
2020-02-19 07:43:42 configure perl-modules-5.28:all 5.28.1-6 <none>
2020-02-19 07:43:42 status unpacked perl-modules-5.28:all 5.28.1-6
2020-02-19 07:43:42 status half-configured perl-modules-5.28:all 5.28.1-6
2020-02-19 07:43:42 status installed perl-modules-5.28:all 5.28.1-6
2020-02-19 07:43:42 configure libconfig-inifiles-perl:all 3.000001-1 <none>
2020-02-19 07:43:42 status unpacked libconfig-inifiles-perl:all 3.000001-1
2020-02-19 07:43:42 status half-configured libconfig-inifiles-perl:all 3.000001-1
2020-02-19 07:43:42 status installed libconfig-inifiles-perl:all 3.000001-1
2020-02-19 07:43:42 configure libexpat1:amd64 2.2.6-2+deb10u1 <none>
2020-02-19 07:43:42 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2020-02-19 07:43:42 status half-configured libexpat1:amd64 2.2.6-2+deb10u1
2020-02-19 07:43:42 status installed libexpat1:amd64 2.2.6-2+deb10u1
2020-02-19 07:43:42 configure lsb-base:all 10.2019051400 <none>
2020-02-19 07:43:42 status unpacked lsb-base:all 10.2019051400
2020-02-19 07:43:42 status half-configured lsb-base:all 10.2019051400
2020-02-19 07:43:42 status installed lsb-base:all 10.2019051400
2020-02-19 07:43:42 configure mysql-common:all 5.8+1.0.5 <none>
2020-02-19 07:43:42 status unpacked mysql-common:all 5.8+1.0.5
2020-02-19 07:43:42 status half-configured mysql-common:all 5.8+1.0.5
2020-02-19 07:43:42 status installed mysql-common:all 5.8+1.0.5
2020-02-19 07:43:42 configure libxau6:amd64 1:1.0.8-1+b2 <none>
2020-02-19 07:43:42 status unpacked libxau6:amd64 1:1.0.8-1+b2
2020-02-19 07:43:42 status half-configured libxau6:amd64 1:1.0.8-1+b2
2020-02-19 07:43:42 status installed libxau6:amd64 1:1.0.8-1+b2
2020-02-19 07:43:42 configure libkeyutils1:amd64 1.6-6 <none>
2020-02-19 07:43:42 status unpacked libkeyutils1:amd64 1.6-6
2020-02-19 07:43:42 status half-configured libkeyutils1:amd64 1.6-6
2020-02-19 07:43:42 status installed libkeyutils1:amd64 1.6-6
2020-02-19 07:43:42 configure libapparmor1:amd64 2.13.2-10 <none>
2020-02-19 07:43:42 status unpacked libapparmor1:amd64 2.13.2-10
2020-02-19 07:43:42 status half-configured libapparmor1:amd64 2.13.2-10
2020-02-19 07:43:42 status installed libapparmor1:amd64 2.13.2-10
2020-02-19 07:43:42 configure libpsl5:amd64 0.20.2-2 <none>
2020-02-19 07:43:42 status unpacked libpsl5:amd64 0.20.2-2
2020-02-19 07:43:42 status half-configured libpsl5:amd64 0.20.2-2
2020-02-19 07:43:42 status installed libpsl5:amd64 0.20.2-2
2020-02-19 07:43:42 configure libsodium23:amd64 1.0.17-1 <none>
2020-02-19 07:43:42 status unpacked libsodium23:amd64 1.0.17-1
2020-02-19 07:43:42 status half-configured libsodium23:amd64 1.0.17-1
2020-02-19 07:43:42 status installed libsodium23:amd64 1.0.17-1
2020-02-19 07:43:42 configure mime-support:all 3.62 <none>
2020-02-19 07:43:42 status unpacked mime-support:all 3.62
2020-02-19 07:43:42 status half-configured mime-support:all 3.62
2020-02-19 07:43:42 status installed mime-support:all 3.62
2020-02-19 07:43:42 configure libmagic-mgc:amd64 1:5.35-4+deb10u1 <none>
2020-02-19 07:43:42 status unpacked libmagic-mgc:amd64 1:5.35-4+deb10u1
2020-02-19 07:43:42 status half-configured libmagic-mgc:amd64 1:5.35-4+deb10u1
2020-02-19 07:43:42 status installed libmagic-mgc:amd64 1:5.35-4+deb10u1
2020-02-19 07:43:42 configure psmisc:amd64 23.2-1 <none>
2020-02-19 07:43:42 status unpacked psmisc:amd64 23.2-1
2020-02-19 07:43:42 status half-configured psmisc:amd64 23.2-1
2020-02-19 07:43:42 status installed psmisc:amd64 23.2-1
2020-02-19 07:43:42 configure libssl1.1:amd64 1.1.1d-0+deb10u2 <none>
2020-02-19 07:43:42 status unpacked libssl1.1:amd64 1.1.1d-0+deb10u2
2020-02-19 07:43:42 status half-configured libssl1.1:amd64 1.1.1d-0+deb10u2
2020-02-19 07:43:43 status installed libssl1.1:amd64 1.1.1d-0+deb10u2
2020-02-19 07:43:43 configure libargon2-1:amd64 0~20171227-0.2 <none>
2020-02-19 07:43:43 status unpacked libargon2-1:amd64 0~20171227-0.2
2020-02-19 07:43:43 status half-configured libargon2-1:amd64 0~20171227-0.2
2020-02-19 07:43:43 status installed libargon2-1:amd64 0~20171227-0.2
2020-02-19 07:43:43 configure libzip4:amd64 1.5.1-4 <none>
2020-02-19 07:43:43 status unpacked libzip4:amd64 1.5.1-4
2020-02-19 07:43:43 status half-configured libzip4:amd64 1.5.1-4
2020-02-19 07:43:43 status installed libzip4:amd64 1.5.1-4
2020-02-19 07:43:43 configure unzip:amd64 6.0-23+deb10u1 <none>
2020-02-19 07:43:43 status unpacked unzip:amd64 6.0-23+deb10u1
2020-02-19 07:43:43 status half-configured unzip:amd64 6.0-23+deb10u1
2020-02-19 07:43:43 status installed unzip:amd64 6.0-23+deb10u1
2020-02-19 07:43:43 configure libsqlite3-0:amd64 3.27.2-3 <none>
2020-02-19 07:43:43 status unpacked libsqlite3-0:amd64 3.27.2-3
2020-02-19 07:43:43 status half-configured libsqlite3-0:amd64 3.27.2-3
2020-02-19 07:43:43 status installed libsqlite3-0:amd64 3.27.2-3
2020-02-19 07:43:43 configure libnghttp2-14:amd64 1.36.0-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-02-19 07:43:43 status half-configured libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-02-19 07:43:43 status installed libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-02-19 07:43:43 configure libmagic1:amd64 1:5.35-4+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libmagic1:amd64 1:5.35-4+deb10u1
2020-02-19 07:43:43 status half-configured libmagic1:amd64 1:5.35-4+deb10u1
2020-02-19 07:43:43 status installed libmagic1:amd64 1:5.35-4+deb10u1
2020-02-19 07:43:43 configure libapr1:amd64 1.6.5-1+b1 <none>
2020-02-19 07:43:43 status unpacked libapr1:amd64 1.6.5-1+b1
2020-02-19 07:43:43 status half-configured libapr1:amd64 1.6.5-1+b1
2020-02-19 07:43:43 status installed libapr1:amd64 1.6.5-1+b1
2020-02-19 07:43:43 configure nginx-common:all 1.14.2-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked nginx-common:all 1.14.2-2+deb10u1
2020-02-19 07:43:43 status half-configured nginx-common:all 1.14.2-2+deb10u1
2020-02-19 07:43:43 status installed nginx-common:all 1.14.2-2+deb10u1
2020-02-19 07:43:43 configure libldap-common:all 2.4.47+dfsg-3+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libldap-common:all 2.4.47+dfsg-3+deb10u1
2020-02-19 07:43:43 status half-configured libldap-common:all 2.4.47+dfsg-3+deb10u1
2020-02-19 07:43:43 status installed libldap-common:all 2.4.47+dfsg-3+deb10u1
2020-02-19 07:43:43 configure libjbig0:amd64 2.1-3.1+b2 <none>
2020-02-19 07:43:43 status unpacked libjbig0:amd64 2.1-3.1+b2
2020-02-19 07:43:43 status half-configured libjbig0:amd64 2.1-3.1+b2
2020-02-19 07:43:43 status installed libjbig0:amd64 2.1-3.1+b2
2020-02-19 07:43:43 configure libicu63:amd64 63.1-6 <none>
2020-02-19 07:43:43 status unpacked libicu63:amd64 63.1-6
2020-02-19 07:43:43 status half-configured libicu63:amd64 63.1-6
2020-02-19 07:43:43 status installed libicu63:amd64 63.1-6
2020-02-19 07:43:43 configure libsnappy1v5:amd64 1.1.7-1 <none>
2020-02-19 07:43:43 status unpacked libsnappy1v5:amd64 1.1.7-1
2020-02-19 07:43:43 status half-configured libsnappy1v5:amd64 1.1.7-1
2020-02-19 07:43:43 status installed libsnappy1v5:amd64 1.1.7-1
2020-02-19 07:43:43 configure acl:amd64 2.2.53-4 <none>
2020-02-19 07:43:43 status unpacked acl:amd64 2.2.53-4
2020-02-19 07:43:43 status half-configured acl:amd64 2.2.53-4
2020-02-19 07:43:43 status installed acl:amd64 2.2.53-4
2020-02-19 07:43:43 configure libkrb5support0:amd64 1.17-3 <none>
2020-02-19 07:43:43 status unpacked libkrb5support0:amd64 1.17-3
2020-02-19 07:43:43 status half-configured libkrb5support0:amd64 1.17-3
2020-02-19 07:43:43 status installed libkrb5support0:amd64 1.17-3
2020-02-19 07:43:43 configure libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-02-19 07:43:43 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-02-19 07:43:43 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-02-19 07:43:43 configure mariadb-common:all 1:10.3.22-0+deb10u1 <none>
2020-02-19 07:43:43 status unpacked mariadb-common:all 1:10.3.22-0+deb10u1
2020-02-19 07:43:43 status half-configured mariadb-common:all 1:10.3.22-0+deb10u1
2020-02-19 07:43:43 status installed mariadb-common:all 1:10.3.22-0+deb10u1
2020-02-19 07:43:43 configure zip:amd64 3.0-11+b1 <none>
2020-02-19 07:43:43 status unpacked zip:amd64 3.0-11+b1
2020-02-19 07:43:43 status half-configured zip:amd64 3.0-11+b1
2020-02-19 07:43:43 status installed zip:amd64 3.0-11+b1
2020-02-19 07:43:43 configure libjpeg62-turbo:amd64 1:1.5.2-2+b1 <none>
2020-02-19 07:43:43 status unpacked libjpeg62-turbo:amd64 1:1.5.2-2+b1
2020-02-19 07:43:43 status half-configured libjpeg62-turbo:amd64 1:1.5.2-2+b1
2020-02-19 07:43:43 status installed libjpeg62-turbo:amd64 1:1.5.2-2+b1
2020-02-19 07:43:43 configure libnginx-mod-http-auth-pam:amd64 1.14.2-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libnginx-mod-http-auth-pam:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status half-configured libnginx-mod-http-auth-pam:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status installed libnginx-mod-http-auth-pam:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 configure libx11-data:all 2:1.6.7-1 <none>
2020-02-19 07:43:43 status unpacked libx11-data:all 2:1.6.7-1
2020-02-19 07:43:43 status half-configured libx11-data:all 2:1.6.7-1
2020-02-19 07:43:43 status installed libx11-data:all 2:1.6.7-1
2020-02-19 07:43:43 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2 <none>
2020-02-19 07:43:43 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-02-19 07:43:43 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-02-19 07:43:43 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-02-19 07:43:43 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2020-02-19 07:43:43 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-02-19 07:43:43 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2020-02-19 07:43:43 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-02-19 07:43:43 configure libpng16-16:amd64 1.6.36-6 <none>
2020-02-19 07:43:43 status unpacked libpng16-16:amd64 1.6.36-6
2020-02-19 07:43:43 status half-configured libpng16-16:amd64 1.6.36-6
2020-02-19 07:43:43 status installed libpng16-16:amd64 1.6.36-6
2020-02-19 07:43:43 configure libwebp6:amd64 0.6.1-2 <none>
2020-02-19 07:43:43 status unpacked libwebp6:amd64 0.6.1-2
2020-02-19 07:43:43 status half-configured libwebp6:amd64 0.6.1-2
2020-02-19 07:43:43 status installed libwebp6:amd64 0.6.1-2
2020-02-19 07:43:43 configure fonts-dejavu-core:all 2.37-1 <none>
2020-02-19 07:43:43 status unpacked fonts-dejavu-core:all 2.37-1
2020-02-19 07:43:43 status half-configured fonts-dejavu-core:all 2.37-1
2020-02-19 07:43:43 status installed fonts-dejavu-core:all 2.37-1
2020-02-19 07:43:43 configure libpcre2-8-0:amd64 10.32-5 <none>
2020-02-19 07:43:43 status unpacked libpcre2-8-0:amd64 10.32-5
2020-02-19 07:43:43 status half-configured libpcre2-8-0:amd64 10.32-5
2020-02-19 07:43:43 status installed libpcre2-8-0:amd64 10.32-5
2020-02-19 07:43:43 configure libk5crypto3:amd64 1.17-3 <none>
2020-02-19 07:43:43 status unpacked libk5crypto3:amd64 1.17-3
2020-02-19 07:43:43 status half-configured libk5crypto3:amd64 1.17-3
2020-02-19 07:43:43 status installed libk5crypto3:amd64 1.17-3
2020-02-19 07:43:43 configure libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-02-19 07:43:43 status half-configured libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-02-19 07:43:43 status installed libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-02-19 07:43:43 configure libnginx-mod-http-echo:amd64 1.14.2-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libnginx-mod-http-echo:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status half-configured libnginx-mod-http-echo:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status installed libnginx-mod-http-echo:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 configure libnginx-mod-http-subs-filter:amd64 1.14.2-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libnginx-mod-http-subs-filter:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status half-configured libnginx-mod-http-subs-filter:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status installed libnginx-mod-http-subs-filter:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 configure sensible-utils:all 0.0.12 <none>
2020-02-19 07:43:43 status unpacked sensible-utils:all 0.0.12
2020-02-19 07:43:43 status half-configured sensible-utils:all 0.0.12
2020-02-19 07:43:43 status installed sensible-utils:all 0.0.12
2020-02-19 07:43:43 configure libgeoip1:amd64 1.6.12-1 <none>
2020-02-19 07:43:43 status unpacked libgeoip1:amd64 1.6.12-1
2020-02-19 07:43:43 status half-configured libgeoip1:amd64 1.6.12-1
2020-02-19 07:43:43 status installed libgeoip1:amd64 1.6.12-1
2020-02-19 07:43:43 configure libssh2-1:amd64 1.8.0-2.1 <none>
2020-02-19 07:43:43 status unpacked libssh2-1:amd64 1.8.0-2.1
2020-02-19 07:43:43 status half-configured libssh2-1:amd64 1.8.0-2.1
2020-02-19 07:43:43 status installed libssh2-1:amd64 1.8.0-2.1
2020-02-19 07:43:43 configure netbase:all 5.6 <none>
2020-02-19 07:43:43 status unpacked netbase:all 5.6
2020-02-19 07:43:43 status half-configured netbase:all 5.6
2020-02-19 07:43:43 status installed netbase:all 5.6
2020-02-19 07:43:43 configure libkrb5-3:amd64 1.17-3 <none>
2020-02-19 07:43:43 status unpacked libkrb5-3:amd64 1.17-3
2020-02-19 07:43:43 status half-configured libkrb5-3:amd64 1.17-3
2020-02-19 07:43:43 status installed libkrb5-3:amd64 1.17-3
2020-02-19 07:43:43 configure libtiff5:amd64 4.1.0+git191117-2~deb10u1 <none>
2020-02-19 07:43:43 status unpacked libtiff5:amd64 4.1.0+git191117-2~deb10u1
2020-02-19 07:43:43 status half-configured libtiff5:amd64 4.1.0+git191117-2~deb10u1
2020-02-19 07:43:43 status installed libtiff5:amd64 4.1.0+git191117-2~deb10u1
2020-02-19 07:43:43 configure libaio1:amd64 0.3.112-3 <none>
2020-02-19 07:43:43 status unpacked libaio1:amd64 0.3.112-3
2020-02-19 07:43:43 status half-configured libaio1:amd64 0.3.112-3
2020-02-19 07:43:43 status installed libaio1:amd64 0.3.112-3
2020-02-19 07:43:43 configure libbsd0:amd64 0.9.1-2 <none>
2020-02-19 07:43:43 status unpacked libbsd0:amd64 0.9.1-2
2020-02-19 07:43:43 status half-configured libbsd0:amd64 0.9.1-2
2020-02-19 07:43:43 status installed libbsd0:amd64 0.9.1-2
2020-02-19 07:43:43 configure readline-common:all 7.0-5 <none>
2020-02-19 07:43:43 status unpacked readline-common:all 7.0-5
2020-02-19 07:43:43 status half-configured readline-common:all 7.0-5
2020-02-19 07:43:43 status installed readline-common:all 7.0-5
2020-02-19 07:43:43 configure libxml2:amd64 2.9.4+dfsg1-7+b3 <none>
2020-02-19 07:43:43 status unpacked libxml2:amd64 2.9.4+dfsg1-7+b3
2020-02-19 07:43:43 status half-configured libxml2:amd64 2.9.4+dfsg1-7+b3
2020-02-19 07:43:43 status installed libxml2:amd64 2.9.4+dfsg1-7+b3
2020-02-19 07:43:43 configure libreadline7:amd64 7.0-5 <none>
2020-02-19 07:43:43 status unpacked libreadline7:amd64 7.0-5
2020-02-19 07:43:43 status half-configured libreadline7:amd64 7.0-5
2020-02-19 07:43:43 status installed libreadline7:amd64 7.0-5
2020-02-19 07:43:43 configure libgdbm6:amd64 1.18.1-4 <none>
2020-02-19 07:43:43 status unpacked libgdbm6:amd64 1.18.1-4
2020-02-19 07:43:43 status half-configured libgdbm6:amd64 1.18.1-4
2020-02-19 07:43:43 status installed libgdbm6:amd64 1.18.1-4
2020-02-19 07:43:43 configure libaprutil1:amd64 1.6.1-4 <none>
2020-02-19 07:43:43 status unpacked libaprutil1:amd64 1.6.1-4
2020-02-19 07:43:43 status half-configured libaprutil1:amd64 1.6.1-4
2020-02-19 07:43:43 status installed libaprutil1:amd64 1.6.1-4
2020-02-19 07:43:43 configure php-common:all 2:69 <none>
2020-02-19 07:43:43 status unpacked php-common:all 2:69
2020-02-19 07:43:43 status half-configured php-common:all 2:69
2020-02-19 07:43:43 status installed php-common:all 2:69
2020-02-19 07:43:43 configure libnginx-mod-mail:amd64 1.14.2-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libnginx-mod-mail:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status half-configured libnginx-mod-mail:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status installed libnginx-mod-mail:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 configure libxdmcp6:amd64 1:1.1.2-3 <none>
2020-02-19 07:43:43 status unpacked libxdmcp6:amd64 1:1.1.2-3
2020-02-19 07:43:43 status half-configured libxdmcp6:amd64 1:1.1.2-3
2020-02-19 07:43:43 status installed libxdmcp6:amd64 1:1.1.2-3
2020-02-19 07:43:43 configure libxcb1:amd64 1.13.1-2 <none>
2020-02-19 07:43:43 status unpacked libxcb1:amd64 1.13.1-2
2020-02-19 07:43:43 status half-configured libxcb1:amd64 1.13.1-2
2020-02-19 07:43:43 status installed libxcb1:amd64 1.13.1-2
2020-02-19 07:43:43 configure libreadline5:amd64 5.2+dfsg-3+b13 <none>
2020-02-19 07:43:43 status unpacked libreadline5:amd64 5.2+dfsg-3+b13
2020-02-19 07:43:43 status half-configured libreadline5:amd64 5.2+dfsg-3+b13
2020-02-19 07:43:43 status installed libreadline5:amd64 5.2+dfsg-3+b13
2020-02-19 07:43:43 configure libedit2:amd64 3.1-20181209-1 <none>
2020-02-19 07:43:43 status unpacked libedit2:amd64 3.1-20181209-1
2020-02-19 07:43:43 status half-configured libedit2:amd64 3.1-20181209-1
2020-02-19 07:43:43 status installed libedit2:amd64 3.1-20181209-1
2020-02-19 07:43:43 configure libnginx-mod-stream:amd64 1.14.2-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libnginx-mod-stream:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status half-configured libnginx-mod-stream:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status installed libnginx-mod-stream:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 configure libnginx-mod-http-upstream-fair:amd64 1.14.2-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libnginx-mod-http-upstream-fair:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status half-configured libnginx-mod-http-upstream-fair:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status installed libnginx-mod-http-upstream-fair:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 configure libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u1
2020-02-19 07:43:43 status half-configured libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u1
2020-02-19 07:43:43 status installed libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u1
2020-02-19 07:43:43 configure libpython2.7-stdlib:amd64 2.7.16-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libpython2.7-stdlib:amd64 2.7.16-2+deb10u1
2020-02-19 07:43:43 status half-configured libpython2.7-stdlib:amd64 2.7.16-2+deb10u1
2020-02-19 07:43:43 status installed libpython2.7-stdlib:amd64 2.7.16-2+deb10u1
2020-02-19 07:43:43 configure libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status half-configured libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 status installed libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1
2020-02-19 07:43:43 configure libfreetype6:amd64 2.9.1-3+deb10u1 <none>
2020-02-19 07:43:43 status unpacked libfreetype6:amd64 2.9.1-3+deb10u1
2020-02-19 07:43:43 status half-configured libfreetype6:amd64 2.9.1-3+deb10u1
2020-02-19 07:43:43 status installed libfreetype6:amd64 2.9.1-3+deb10u1
2020-02-19 07:43:43 configure libgssapi-krb5-2:amd64 1.17-3 <none>
2020-02-19 07:43:43 status unpacked libgssapi-krb5-2:amd64 1.17-3
2020-02-19 07:43:43 status half-configured libgssapi-krb5-2:amd64 1.17-3
2020-02-19 07:43:43 status installed libgssapi-krb5-2:amd64 1.17-3
2020-02-19 07:43:43 configure libgdbm-compat4:amd64 1.18.1-4 <none>
2020-02-19 07:43:43 status unpacked libgdbm-compat4:amd64 1.18.1-4
2020-02-19 07:43:43 status half-configured libgdbm-compat4:amd64 1.18.1-4
2020-02-19 07:43:43 status installed libgdbm-compat4:amd64 1.18.1-4
2020-02-19 07:43:43 configure ucf:all 3.0038+nmu1 <none>
2020-02-19 07:43:43 status unpacked ucf:all 3.0038+nmu1
2020-02-19 07:43:43 status half-configured ucf:all 3.0038+nmu1
2020-02-19 07:43:43 status installed ucf:all 3.0038+nmu1
2020-02-19 07:43:43 configure libperl5.28:amd64 5.28.1-6 <none>
